airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope,stall_angle,cl_at_stall
ah80136-il,xf-ah80136-il-100000,100000.0,0.13549,0.339,0.034025,0.339,1.2185,15.25,0.0784037017451084,16.25,1.1594
ah80136-il,xf-ah80136-il-200000,200000.0,0.13549,0.339,0.034025,0.339,1.2566,10.25,0.1107404336329984,11.0,1.2068
ah80136-il,xf-ah80136-il-50000,50000.0,0.13549,0.339,0.034025,0.339,1.1869,14.75,0.0729383147206524,15.5,1.135
ah80140-il,xf-ah80140-il-100000,100000.0,0.13963,0.309,0.0436,0.339,1.3476,14.5,0.0613322686409307,16.5,1.2821
ah80140-il,xf-ah80140-il-200000,200000.0,0.13963,0.309,0.0436,0.339,1.4789,11.75,0.1057007509254362,14.0,1.4098
ah80140-il,xf-ah80140-il-500000,500000.0,0.13963,0.309,0.0436,0.339,1.5012,11.25,0.1122221258593337,14.0,1.4281
ah81131-il,xf-ah81131-il-100000,100000.0,0.13052,0.402,0.02823,0.402,1.0756,12.25,0.0976247923322683,13.5,1.0263
ah81131-il,xf-ah81131-il-1000000,1000000.0,0.13052,0.402,0.02823,0.402,1.1576,14.75,0.1121736012691697,15.75,1.1189
ah81131-il,xf-ah81131-il-200000,200000.0,0.13052,0.402,0.02823,0.402,1.0695,13.75,0.0947402473547679,15.0,1.0184
ah81131-il,xf-ah81131-il-50000,50000.0,0.13052,0.402,0.02823,0.402,1.1152,11.5,0.0959105353576102,12.5,1.0618
ah81131-il,xf-ah81131-il-500000,500000.0,0.13052,0.402,0.02823,0.402,1.1121,14.25,0.1065381914331042,15.75,1.0571
ah81k144-il,xf-ah81k144-il-100000,100000.0,0.14463,0.402,0.042365,0.467,1.2841,14.25,0.1060791583869082,15.5,1.2322
ah81k144-il,xf-ah81k144-il-200000,200000.0,0.14463,0.402,0.042365,0.467,1.279,15.5,0.095312082856384,16.75,1.2189
ah81k144-il,xf-ah81k144-il-50000,50000.0,0.14463,0.402,0.042365,0.467,1.2391,14.0,0.0854074453594262,15.0,1.1835
ah81k144-il,xf-ah81k144-il-500000,500000.0,0.14463,0.402,0.042365,0.467,1.3289,17.25,0.0985176097303014,19.0,1.2711
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-100000,100000.0,0.22024,0.17,0.01067,0.565,0.335,12.25,-0.0149183648226599,12.25,0.335
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-200000,200000.0,0.22024,0.17,0.01067,0.565,0.4342,5.0,0.0101471390798519,5.0,0.4342
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-50000,50000.0,0.22024,0.17,0.01067,0.565,0.4503,13.25,-0.0290203911397728,13.25,0.4503
ah81k144wfklappe-il,xf-ah81k144wfklappe-il-500000,500000.0,0.22024,0.17,0.01067,0.565,1.5577,15.0,0.0961969962982549,15.75,1.5314
ah82150a-il,xf-ah82150a-il-100000,100000.0,0.14999,0.402,0.03281,0.435,1.2474,13.5,0.0951361651144355,15.25,1.1972
ah82150a-il,xf-ah82150a-il-1000000,1000000.0,0.14999,0.402,0.03281,0.435,1.3153,16.25,0.0907554944473822,19.0,1.2573
ah82150a-il,xf-ah82150a-il-200000,200000.0,0.14999,0.402,0.03281,0.435,1.2799,14.25,0.0901919005072678,14.75,1.2323
ah82150a-il,xf-ah82150a-il-50000,50000.0,0.14999,0.402,0.03281,0.435,1.2306,13.25,0.0806876361713379,14.5,1.1757
ah82150a-il,xf-ah82150a-il-500000,500000.0,0.14999,0.402,0.03281,0.435,1.2852,15.25,0.0895536118455843,15.5,1.2824
ah82150f-il,xf-ah82150f-il-100000,100000.0,0.14997,0.435,0.03636,0.467,1.1599,13.0,0.1141869732989169,14.25,1.1375
ah82150f-il,xf-ah82150f-il-50000,50000.0,0.14997,0.435,0.03636,0.467,1.154,13.0,0.0783240044243008,14.5,1.1212
ah83159-il,xf-ah83159-il-100000,100000.0,0.15942,0.402,0.03845,0.402,1.2219,16.75,0.080691839478477,17.75,1.1727
ah83159-il,xf-ah83159-il-200000,200000.0,0.15942,0.402,0.03845,0.402,1.2455,10.75,0.098930301427816,12.5,1.1907
ah83159-il,xf-ah83159-il-50000,50000.0,0.15942,0.402,0.03845,0.402,1.2207,15.25,0.0805144045182517,16.0,1.1699
ah85l120-il,xf-ah85l120-il-100000,100000.0,0.1211,0.435,0.0,0.0,0.8354,7.75,0.1340428412874584,7.75,0.8354
ah85l120-il,xf-ah85l120-il-1000000,1000000.0,0.1211,0.435,0.0,0.0,0.8421,10.75,0.0873272765732417,11.25,0.8055
ah85l120-il,xf-ah85l120-il-50000,50000.0,0.1211,0.435,0.0,0.0,0.8159,7.5,0.074348365943945,8.5,0.7753
ah88k130-il,xf-ah88k130-il-100000,100000.0,0.13,0.435,0.0394,0.467,1.2845,11.5,0.1153914509957692,12.75,1.2262
ah88k130-il,xf-ah88k130-il-1000000,1000000.0,0.13,0.435,0.0394,0.467,1.3608,13.75,0.0851307244843997,15.5,1.3059
ah88k130-il,xf-ah88k130-il-200000,200000.0,0.13,0.435,0.0394,0.467,1.2913,12.25,0.0936814350514444,13.0,1.2327
ah88k130-il,xf-ah88k130-il-50000,50000.0,0.13,0.435,0.0394,0.467,1.2568,11.5,0.0952221152174924,12.75,1.1997
ah88k136-il,xf-ah88k136-il-100000,100000.0,0.10648,0.684,0.09857,0.414,1.1361,13.0,0.1283134214701216,14.25,1.099
ah88k136-il,xf-ah88k136-il-1000000,1000000.0,0.10648,0.684,0.09857,0.414,1.2072,16.75,0.0974340852487521,18.75,1.1486
ah88k136-il,xf-ah88k136-il-200000,200000.0,0.10648,0.684,0.09857,0.414,1.1222,7.25,0.1034069169751454,8.25,1.0665
ah88k136-il,xf-ah88k136-il-50000,50000.0,0.10648,0.684,0.09857,0.414,1.0991,12.5,0.0897340137783648,13.5,1.056
ah88k136-il,xf-ah88k136-il-500000,500000.0,0.10648,0.684,0.09857,0.414,1.1331,15.5,0.1015348191376211,17.0,1.0856
ah93156-il,xf-ah93156-il-100000,100000.0,0.15159,0.299,0.11568,0.395,1.2448,12.0,0.0887050707145487,14.0,1.186
ah93156-il,xf-ah93156-il-200000,200000.0,0.15159,0.299,0.11568,0.395,1.2376,8.25,0.1044486092014807,14.25,1.1812
ah93157-il,xf-ah93157-il-100000,100000.0,0.14968,0.519,0.11565,0.403,1.257,12.25,0.0831136753040719,13.75,1.2077
ah93157-il,xf-ah93157-il-200000,200000.0,0.14968,0.519,0.11565,0.403,1.2655,8.0,0.1037043046007404,13.75,1.2029
ah93k130-il,xf-ah93k130-il-100000,100000.0,0.09831,0.151,0.10109,0.42,1.2205,14.0,0.1251846677753712,15.0,1.1797
ah93k130-il,xf-ah93k130-il-200000,200000.0,0.09831,0.151,0.10109,0.42,1.1993,14.75,0.1026514794027776,16.5,1.1499
ah93k130-il,xf-ah93k130-il-50000,50000.0,0.09831,0.151,0.10109,0.42,1.2197,12.5,0.0886425006946374,13.5,1.1783
ah93k131-il,xf-ah93k131-il-100000,100000.0,0.10785,0.186,0.10155,0.413,1.2019,14.0,0.1169062296327033,15.25,1.1464
ah93k131-il,xf-ah93k131-il-200000,200000.0,0.10785,0.186,0.10155,0.413,1.196,8.5,0.1040473611845584,10.0,1.1377
ah93k131-il,xf-ah93k131-il-50000,50000.0,0.10785,0.186,0.10155,0.413,1.2149,13.5,0.0886889277004369,14.0,1.1742
ah93k131-il,xf-ah93k131-il-500000,500000.0,0.10785,0.186,0.10155,0.413,1.2278,16.0,0.1100852882072977,18.75,1.1725
ah93k132-il,xf-ah93k132-il-100000,100000.0,0.10552,0.676,0.10135,0.412,1.1923,13.25,0.123983818497182,15.0,1.1333
ah93k132-il,xf-ah93k132-il-200000,200000.0,0.10552,0.676,0.10135,0.412,1.1849,14.75,0.1011737593776049,16.25,1.1336
ah93k132-il,xf-ah93k132-il-50000,50000.0,0.10552,0.676,0.10135,0.412,1.2104,13.0,0.0918092434257726,13.75,1.1575
ah93k132-il,xf-ah93k132-il-500000,500000.0,0.10552,0.676,0.10135,0.412,1.2324,15.75,0.1074986993568669,18.25,1.1766
ah93w145-il,xf-ah93w145-il-100000,100000.0,0.14483,0.339,0.03876,0.371,1.4013,11.0,0.0790963088313062,12.5,1.3315
ah93w145-il,xf-ah93w145-il-200000,200000.0,0.14483,0.339,0.03876,0.371,1.469,10.25,0.1084115917503966,11.75,1.3963
ah93w174-il,xf-ah93w174-il-1000000,1000000.0,0.17427,0.339,0.0392849999999999,0.371,1.5316,10.5,0.1116801119166222,12.75,1.4602
ah93w174-il,xf-ah93w174-il-200000,200000.0,0.17427,0.339,0.0392849999999999,0.371,1.5295,11.5,0.1026186779481755,13.75,1.4607
ah93w174-il,xf-ah93w174-il-500000,500000.0,0.17427,0.339,0.0392849999999999,0.371,1.5503,11.25,0.1094330618720253,12.75,1.4844
ah93w257-il,xf-ah93w257-il-1000000,1000000.0,0.2567399999999999,0.309,0.017855,0.778,1.5791,10.75,0.1239536753040719,13.75,1.5037
ah93w257-il,xf-ah93w257-il-200000,200000.0,0.2567399999999999,0.309,0.017855,0.778,1.4899,12.5,0.1123389317821258,14.25,1.4243
ah93w257-il,xf-ah93w257-il-500000,500000.0,0.2567399999999999,0.309,0.017855,0.778,1.5851,11.5,0.1224834267583289,13.0,1.5187
ah93w300-il,xf-ah93w300-il-100000,100000.0,0.29984,0.279,0.0114249999999999,0.691,0.9181,8.75,0.0262164155030185,8.75,0.9181
ah93w480b-il,xf-ah93w480b-il-100000,100000.0,0.47156,0.345,0.2728,0.425,1.7081,15.25,0.1658733791644633,15.5,1.6953
ah93w480b-il,xf-ah93w480b-il-1000000,1000000.0,0.47156,0.345,0.2728,0.425,1.9388,16.25,0.1477109071127699,17.25,1.8489
ah93w480b-il,xf-ah93w480b-il-50000,50000.0,0.47156,0.345,0.2728,0.425,1.0297,6.75,0.0754068104891328,6.75,1.0297
ah93w480b-il,xf-ah93w480b-il-500000,500000.0,0.47156,0.345,0.2728,0.425,1.8442,15.25,0.1518460074034902,16.5,1.7525
ah94145-il,xf-ah94145-il-200000,200000.0,0.14433,0.331,0.12742,0.408,1.6091,10.25,0.1045641671073506,11.75,1.5418
ah94156-il,xf-ah94156-il-100000,100000.0,0.13016,0.188,0.11493,0.415,1.238,11.25,0.0872378847170809,13.5,1.1762
ah94156-il,xf-ah94156-il-200000,200000.0,0.13016,0.188,0.11493,0.415,1.2298,11.5,0.1050760021152829,13.75,1.1738
ah94156-il,xf-ah94156-il-50000,50000.0,0.13016,0.188,0.11493,0.415,0.7587,12.75,0.0787886524034454,12.75,0.7587
ah94w301-il,xf-ah94w301-il-100000,100000.0,0.301,0.309,-0.01375,0.084,0.4996,0.0,-0.0170075086515929,1.0,0.4443
ah94w301-il,xf-ah94w301-il-1000000,1000000.0,0.301,0.309,-0.01375,0.084,1.6492,13.5,0.1240164780539397,15.25,1.5813
ah94w301-il,xf-ah94w301-il-200000,200000.0,0.301,0.309,-0.01375,0.084,1.4854,13.25,0.1122477419354839,13.25,1.4854
ah94w301-il,xf-ah94w301-il-500000,500000.0,0.301,0.309,-0.01375,0.084,1.598,14.25,0.1220303543098889,16.0,1.5324
ah95160-il,xf-ah95160-il-200000,200000.0,0.15846,0.331,0.13453,0.408,1.5847,11.5,0.0966393865679534,13.5,1.5065
ah95160-il,xf-ah95160-il-500000,500000.0,0.15846,0.331,0.13453,0.408,1.6413,9.75,0.1109545848757271,11.5,1.5675
ames01-il,xf-ames01-il-100000,100000.0,0.10275,0.35,41.0,41.0,1.229,12.25,0.1138879957694341,13.0,1.1876
ames01-il,xf-ames01-il-1000000,1000000.0,0.10275,0.35,41.0,41.0,1.5134,15.25,0.1148706927551559,17.0,1.4419
ames01-il,xf-ames01-il-200000,200000.0,0.10275,0.35,41.0,41.0,1.2516,13.25,0.1082126493918562,15.25,1.2032
ames01-il,xf-ames01-il-50000,50000.0,0.10275,0.35,41.0,41.0,0.9792,9.0,0.1074523532522475,9.25,0.9489
ames01-il,xf-ames01-il-500000,500000.0,0.10275,0.35,41.0,41.0,1.3616,13.75,0.110945383395029,16.0,1.2948
ames02-il,xf-ames02-il-100000,100000.0,0.077352,0.3,50.0,50.0,0.8496,8.25,0.1059942447026656,8.25,0.8496
ames02-il,xf-ames02-il-1000000,1000000.0,0.077352,0.3,50.0,50.0,1.4283,14.25,0.1123509209631858,15.5,1.3864
ames02-il,xf-ames02-il-200000,200000.0,0.077352,0.3,50.0,50.0,0.9529,9.25,0.1047061405946096,9.25,0.9529
ames02-il,xf-ames02-il-50000,50000.0,0.077352,0.3,50.0,50.0,0.7719,7.25,0.1051691283189618,7.25,0.7719
ames02-il,xf-ames02-il-500000,500000.0,0.077352,0.3,50.0,50.0,1.1659,11.5,0.110045776442631,12.25,1.111
ames03-il,xf-ames03-il-100000,100000.0,0.1,0.375,50.0,50.0,1.19,11.5,0.112635896351137,12.25,1.1411
ames03-il,xf-ames03-il-1000000,1000000.0,0.1,0.375,50.0,50.0,1.491,14.75,0.1179676150185087,16.0,1.4358
ames03-il,xf-ames03-il-200000,200000.0,0.1,0.375,50.0,50.0,1.2453,12.5,0.1018035113696457,14.0,1.1941
ames03-il,xf-ames03-il-50000,50000.0,0.1,0.375,50.0,50.0,0.9942,9.0,0.1078071919619249,9.75,0.9644
ames03-il,xf-ames03-il-500000,500000.0,0.1,0.375,50.0,50.0,1.3477,13.25,0.1151332839767319,15.5,1.2856
amsoil1-il,xf-amsoil1-il-100000,100000.0,0.11624,0.39,38.0,38.0,1.1721,10.5,0.1112023056583818,11.25,1.1281
amsoil1-il,xf-amsoil1-il-200000,200000.0,0.11624,0.39,38.0,38.0,1.3202,12.0,0.0978860285563194,13.0,1.2646
amsoil1-il,xf-amsoil1-il-50000,50000.0,0.11624,0.39,38.0,38.0,1.0931,9.5,0.1206827498677948,10.25,1.0395
amsoil1-il,xf-amsoil1-il-500000,500000.0,0.11624,0.39,38.0,38.0,1.4505,15.75,0.1041812374405076,18.25,1.3841
amsoil2-il,xf-amsoil2-il-100000,100000.0,0.11762,0.39,38.0,38.0,0.9818,9.75,0.1122787308302485,9.75,0.9818
amsoil2-il,xf-amsoil2-il-1000000,1000000.0,0.11762,0.39,38.0,38.0,1.5394,16.0,0.1089732810088374,19.0,1.4628
amsoil2-il,xf-amsoil2-il-200000,200000.0,0.11762,0.39,38.0,38.0,1.1361,10.5,0.1016307773664727,11.75,1.0799
amsoil2-il,xf-amsoil2-il-50000,50000.0,0.11762,0.39,38.0,38.0,0.9138,9.0,0.110757171244886,9.0,0.9138
amsoil2-il,xf-amsoil2-il-500000,500000.0,0.11762,0.39,38.0,38.0,1.376,14.75,0.1046556742464304,16.25,1.3175
apex16-il,xf-apex16-il-100000,100000.0,0.0,0.0,0.0883,0.436,1.2284,11.75,0.1227739397144368,13.0,1.1698
apex16-il,xf-apex16-il-1000000,1000000.0,0.0,0.0,0.0883,0.436,1.3479,15.75,0.0849467160232681,18.5,1.2831
apex16-il,xf-apex16-il-200000,200000.0,0.0,0.0,0.0883,0.436,1.2157,12.5,0.1029966692489521,14.0,1.1569
apex16-il,xf-apex16-il-50000,50000.0,0.0,0.0,0.0883,0.436,1.2136,11.0,0.1158488970058343,12.0,1.1604
apex16-il,xf-apex16-il-500000,500000.0,0.0,0.0,0.0883,0.436,1.2439,14.5,0.0846184282717444,16.25,1.1835
aquilasm-il,xf-aquilasm-il-100000,100000.0,0.09385,0.313,0.0404599999999999,0.347,1.3716,10.75,0.108369853295158,12.5,1.3085
aquilasm-il,xf-aquilasm-il-1000000,1000000.0,0.09385,0.313,0.0404599999999999,0.347,1.4858,13.5,0.1042354657895178,15.75,1.4176
aquilasm-il,xf-aquilasm-il-200000,200000.0,0.09385,0.313,0.0404599999999999,0.347,1.3738,10.75,0.1010225229848846,13.25,1.3059
aquilasm-il,xf-aquilasm-il-50000,50000.0,0.09385,0.313,0.0404599999999999,0.347,1.3522,11.75,0.0993040139420338,13.25,1.2953
aquilasm-il,xf-aquilasm-il-500000,500000.0,0.09385,0.313,0.0404599999999999,0.347,1.41,12.75,0.1027817575273194,15.5,1.3453
arad10-il,xf-arad10-il-100000,100000.0,0.0999999999999999,0.25,26.0,26.0,1.5641,12.0,0.1200152511898466,12.75,1.4975
arad10-il,xf-arad10-il-200000,200000.0,0.0999999999999999,0.25,26.0,26.0,1.6721,15.5,0.1088194817556849,16.75,1.5977
arad10-il,xf-arad10-il-50000,50000.0,0.0999999999999999,0.25,26.0,26.0,1.3075,9.25,0.1265393540353786,9.5,1.2821
arad10-il,xf-arad10-il-500000,500000.0,0.0999999999999999,0.25,26.0,26.0,1.7681,15.75,0.1089774214100294,18.75,1.6903
arad13-il,xf-arad13-il-100000,100000.0,0.13,0.25,26.0,26.0,1.4959,11.75,0.1098146800634585,12.25,1.4442
arad13-il,xf-arad13-il-200000,200000.0,0.13,0.25,26.0,26.0,1.6807,15.25,0.10915058699101,17.25,1.6336
arad13-il,xf-arad13-il-50000,50000.0,0.13,0.25,26.0,26.0,1.1103,7.75,0.119388679245283,7.75,1.1103
arad20-il,xf-arad20-il-100000,100000.0,0.2,0.25,26.0,26.0,1.0853,7.5,0.1008139009837123,7.5,1.0853
arad20-il,xf-arad20-il-1000000,1000000.0,0.2,0.25,26.0,26.0,1.9138,15.5,0.1210585025801085,17.5,1.8213
arad20-il,xf-arad20-il-200000,200000.0,0.2,0.25,26.0,26.0,1.6712,15.0,0.1167015970386039,15.25,1.6377
arad20-il,xf-arad20-il-50000,50000.0,0.2,0.25,26.0,26.0,0.4545,0.25,0.0471976039464411,0.5,0.4429
arad6-il,xf-arad6-il-100000,100000.0,0.060239,0.2,26.0,26.0,1.5305,11.0,0.1320409307244844,12.5,1.4621
arad6-il,xf-arad6-il-1000000,1000000.0,0.060239,0.2,26.0,26.0,1.7505,13.75,0.1061613960867266,16.0,1.6795
arad6-il,xf-arad6-il-200000,200000.0,0.060239,0.2,26.0,26.0,1.5416,12.25,0.1146150432015241,14.0,1.478
arad6-il,xf-arad6-il-50000,50000.0,0.060239,0.2,26.0,26.0,1.4566,10.0,0.133681423097344,10.75,1.3934
arad6-il,xf-arad6-il-500000,500000.0,0.060239,0.2,26.0,26.0,1.6557,12.5,0.1054694894551679,15.0,1.5846
as5045-il,xf-as5045-il-100000,100000.0,0.13715,0.519,0.08499,0.375,1.3052,13.25,0.0985973135906927,13.75,1.2621
as5045-il,xf-as5045-il-200000,200000.0,0.13715,0.519,0.08499,0.375,1.3402,14.0,0.1058738233738762,16.5,1.2759
as5045-il,xf-as5045-il-50000,50000.0,0.13715,0.519,0.08499,0.375,1.1835,11.0,0.1096991085559489,11.5,1.1434
as5045-il,xf-as5045-il-500000,500000.0,0.13715,0.519,0.08499,0.375,1.4338,14.5,0.1108487995769434,18.5,1.368
as5046-il,xf-as5046-il-100000,100000.0,0.06117,0.774,0.09013,0.376,1.3028,14.25,0.0987828239026969,14.75,1.2553
as5046-il,xf-as5046-il-1000000,1000000.0,0.06117,0.774,0.09013,0.376,1.566,16.25,0.1110489587632591,19.0,1.5044
as5046-il,xf-as5046-il-200000,200000.0,0.06117,0.774,0.09013,0.376,1.3338,16.25,0.1035480909571655,17.5,1.2781
as5046-il,xf-as5046-il-50000,50000.0,0.06117,0.774,0.09013,0.376,1.1613,11.25,0.1058521417239555,12.0,1.124
as5048-il,xf-as5048-il-100000,100000.0,0.05594,0.024,0.1014,0.383,1.2722,15.0,0.0941689264939185,16.5,1.2119
as5048-il,xf-as5048-il-50000,50000.0,0.05594,0.024,0.1014,0.383,1.1356,11.5,0.0846897937599154,12.25,1.0843
atr72sm-il,xf-atr72sm-il-100000,100000.0,0.13627,0.405,0.10086,0.254,1.0814,9.0,0.0949446430460074,9.25,1.0659
atr72sm-il,xf-atr72sm-il-1000000,1000000.0,0.13627,0.405,0.10086,0.254,1.6845,17.25,0.1110783426409655,18.75,1.6238
atr72sm-il,xf-atr72sm-il-200000,200000.0,0.13627,0.405,0.10086,0.254,1.5151,15.25,0.1068238603913273,15.75,1.4512
atr72sm-il,xf-atr72sm-il-50000,50000.0,0.13627,0.405,0.10086,0.254,0.706,4.75,0.0584147309387482,4.75,0.706
atr72sm-il,xf-atr72sm-il-500000,500000.0,0.13627,0.405,0.10086,0.254,1.5934,17.25,0.1095419442574414,19.0,1.5142
august160-il,xf-august160-il-100000,100000.0,0.16038,0.25,0.05387,0.25,0.6752,2.25,0.0429752496743377,2.5,0.6638
august160-il,xf-august160-il-1000000,1000000.0,0.16038,0.25,0.05387,0.25,1.8359,15.0,0.1139067371760973,16.0,1.7575
august160-il,xf-august160-il-500000,500000.0,0.16038,0.25,0.05387,0.25,1.76,15.75,0.1116026864093072,17.25,1.6914
avistar-il,xf-avistar-il-100000,100000.0,0.145219,0.342,0.021892,0.379,1.2753,14.25,0.1018912533051295,14.5,1.2299
avistar-il,xf-avistar-il-1000000,1000000.0,0.145219,0.342,0.021892,0.379,1.3506,16.5,0.1070445901639344,18.75,1.2891
avistar-il,xf-avistar-il-200000,200000.0,0.145219,0.342,0.021892,0.379,1.3461,12.75,0.0945221998942358,13.0,1.2832
avistar-il,xf-avistar-il-50000,50000.0,0.145219,0.342,0.021892,0.379,1.1985,13.0,0.1118648122686409,13.5,1.1715
avistar-il,xf-avistar-il-500000,500000.0,0.145219,0.342,0.021892,0.379,1.3166,14.0,0.1001910712010522,14.5,1.2675
b29root-il,xf-b29root-il-100000,100000.0,0.0842061,0.026,21.0,19.0,0.6298,4.0,0.0630852247488101,4.0,0.6298
b29root-il,xf-b29root-il-1000000,1000000.0,0.0842061,0.026,21.0,19.0,1.3191,12.25,0.095739029384096,13.25,1.2535
b29root-il,xf-b29root-il-200000,200000.0,0.0842061,0.026,21.0,19.0,1.3364,10.0,0.1258910629296668,12.0,1.2753
b29root-il,xf-b29root-il-500000,500000.0,0.0842061,0.026,21.0,19.0,1.308,11.0,0.1060699905040229,13.75,1.2479
b29tip-il,xf-b29tip-il-100000,100000.0,0.0899953,0.3,21.0,19.0,1.0324,10.25,0.0958094680044461,10.75,1.0319
b29tip-il,xf-b29tip-il-1000000,1000000.0,0.0899953,0.3,21.0,19.0,1.1718,12.75,0.1092554588805559,14.0,1.1276
b29tip-il,xf-b29tip-il-200000,200000.0,0.0899953,0.3,21.0,19.0,1.047,10.25,0.0984062823902696,10.5,1.0452
b29tip-il,xf-b29tip-il-50000,50000.0,0.0899953,0.3,21.0,19.0,1.0078,9.75,0.1072199649327878,10.75,0.958
b540ols-il,xf-b540ols-il-100000,100000.0,0.0971,0.221,48.0,48.0,0.907,9.0,0.1060378212585933,9.75,0.8659
b540ols-il,xf-b540ols-il-1000000,1000000.0,0.0971,0.221,48.0,48.0,1.4498,14.5,0.1127944083015216,16.0,1.3926
b540ols-il,xf-b540ols-il-200000,200000.0,0.0971,0.221,48.0,48.0,1.0517,10.5,0.1098326599682708,11.0,1.0323
b540ols-il,xf-b540ols-il-50000,50000.0,0.0971,0.221,48.0,48.0,0.7823,7.75,0.1085182775119616,8.5,0.7697
b540ols-il,xf-b540ols-il-500000,500000.0,0.0971,0.221,48.0,48.0,1.2788,13.0,0.1116211316763617,14.5,1.225
b707a-il,xf-b707a-il-100000,100000.0,0.1142907,0.24,61.0,61.0,0.9619,10.75,0.1164735483870968,11.75,0.9331
b707a-il,xf-b707a-il-1000000,1000000.0,0.1142907,0.24,61.0,61.0,1.1825,13.0,0.1084224709470738,15.0,1.1265
b707a-il,xf-b707a-il-200000,200000.0,0.1142907,0.24,61.0,61.0,1.0922,12.25,0.1150113121818891,13.75,1.038
b707a-il,xf-b707a-il-50000,50000.0,0.1142907,0.24,61.0,61.0,0.6069,6.75,0.1045124449053669,7.0,0.5799
b707a-il,xf-b707a-il-500000,500000.0,0.1142907,0.24,61.0,61.0,1.1551,12.75,0.1086386679319543,14.5,1.1095
b707b-il,xf-b707b-il-100000,100000.0,0.021088,0.005,16.0,16.0,1.0416,11.75,0.1003378741406663,12.25,0.9946
b707b-il,xf-b707b-il-1000000,1000000.0,0.021088,0.005,16.0,16.0,1.1456,14.5,0.1077529952654606,16.25,1.0935
b707b-il,xf-b707b-il-200000,200000.0,0.021088,0.005,16.0,16.0,1.1112,13.5,0.1086234198128291,15.25,1.0611
b707b-il,xf-b707b-il-50000,50000.0,0.021088,0.005,16.0,16.0,0.7797,7.75,0.0991227337577361,9.0,0.7582
b707b-il,xf-b707b-il-500000,500000.0,0.021088,0.005,16.0,16.0,1.0997,13.25,0.1100574586455011,15.5,1.0507
b707c-il,xf-b707c-il-1000000,1000000.0,0.0958,0.3,17.0,17.0,1.2173,11.5,0.1001531247953548,11.5,1.2173
b707c-il,xf-b707c-il-200000,200000.0,0.0958,0.3,17.0,17.0,1.0024,8.75,0.1046410806897714,8.75,1.0024
b707c-il,xf-b707c-il-50000,50000.0,0.0958,0.3,17.0,17.0,0.9781,8.75,0.1106196298254892,9.5,0.9467
b707c-il,xf-b707c-il-500000,500000.0,0.0958,0.3,17.0,17.0,1.1417,10.5,0.0988765411637543,11.5,1.0861
b707d-il,xf-b707d-il-100000,100000.0,0.0897,0.4,19.0,19.0,1.0369,9.5,0.114344600740349,10.0,1.0001
b707d-il,xf-b707d-il-1000000,1000000.0,0.0897,0.4,19.0,19.0,1.1439,10.25,0.096428233975665,11.0,1.0997
b707d-il,xf-b707d-il-200000,200000.0,0.0897,0.4,19.0,19.0,1.0299,9.0,0.0995451903091211,9.0,1.0299
b707d-il,xf-b707d-il-50000,50000.0,0.0897,0.4,19.0,19.0,1.0174,9.5,0.1137775274135771,9.75,0.9812
b707d-il,xf-b707d-il-500000,500000.0,0.0897,0.4,19.0,19.0,1.062,9.25,0.0962320834230521,9.25,1.062
b707e-il,xf-b707e-il-100000,100000.0,0.0900887,0.42,61.0,61.0,1.0311,9.5,0.1149940603058995,10.25,1.0018
b707e-il,xf-b707e-il-200000,200000.0,0.0900887,0.42,61.0,61.0,1.0304,9.5,0.0966678260869565,9.5,1.0304
b707e-il,xf-b707e-il-50000,50000.0,0.0900887,0.42,61.0,61.0,1.0024,9.25,0.1150464128924701,10.25,0.9604
b707e-il,xf-b707e-il-500000,500000.0,0.0900887,0.42,61.0,61.0,1.0817,9.75,0.0961024529921198,9.75,1.0817
b737a-il,xf-b737a-il-100000,100000.0,0.1519,0.25,23.0,23.0,0.8232,7.25,0.1038341414141414,8.0,0.7823
b737a-il,xf-b737a-il-1000000,1000000.0,0.1519,0.25,23.0,23.0,1.5237,14.75,0.111035684822845,16.0,1.473
b737a-il,xf-b737a-il-200000,200000.0,0.1519,0.25,23.0,23.0,1.3588,13.5,0.1051410657916855,15.25,1.3318
b737a-il,xf-b737a-il-50000,50000.0,0.1519,0.25,23.0,23.0,0.5986,5.0,0.1012557142857142,5.25,0.5692
b737a-il,xf-b737a-il-500000,500000.0,0.1519,0.25,23.0,23.0,1.4958,14.5,0.1087382536226978,16.0,1.4341
b737b-il,xf-b737b-il-100000,100000.0,0.1254,0.25,23.0,23.0,1.1524,11.0,0.1120825806451613,11.5,1.1175
b737b-il,xf-b737b-il-1000000,1000000.0,0.1254,0.25,23.0,23.0,1.571,15.5,0.1107070129263626,17.75,1.4993
b737b-il,xf-b737b-il-200000,200000.0,0.1254,0.25,23.0,23.0,1.3244,13.75,0.1096900264410365,15.0,1.2643
b737b-il,xf-b737b-il-50000,50000.0,0.1254,0.25,23.0,23.0,0.8864,8.0,0.112221845522898,8.25,0.8572
b737b-il,xf-b737b-il-500000,500000.0,0.1254,0.25,23.0,23.0,1.4351,15.0,0.1094641721085744,17.0,1.3713
b737c-il,xf-b737c-il-100000,100000.0,0.097,0.296,23.0,23.0,1.0516,10.5,0.107444378994165,11.25,1.0147
