airfoil_id,polar_id,Re,max_thickness,x_at_max_thickness,max_camber,x_at_max_camber,max_cl,alpha_at_max_cl,cl_alpha_slope
ag36-il,xf-ag36-il-200000-n5,200000.0,0.019523000000000002,0.895,0.081778,0.266,1.2469,10.25,0.09911799048122685
ag36-il,xf-ag36-il-50000,50000.0,0.019523000000000002,0.895,0.081778,0.266,1.1319,8.25,0.1040107696582384
ag36-il,xf-ag36-il-50000-n5,50000.0,0.019523000000000002,0.895,0.081778,0.266,1.1188,9.0,0.09786418982340483
ag36-il,xf-ag36-il-500000,500000.0,0.019523000000000002,0.895,0.081778,0.266,1.299,10.25,0.10147890005288208
ag36-il,xf-ag36-il-500000-n5,500000.0,0.019523000000000002,0.895,0.081778,0.266,1.3711,11.5,0.10356088805436403
ag37-il,xf-ag37-il-100000,100000.0,0.033212,0.022,0.077488,0.265,1.175,8.75,0.1033735589635114
ag37-il,xf-ag37-il-100000-n5,100000.0,0.033212,0.022,0.077488,0.265,1.2087,9.75,0.10203689161044652
ag37-il,xf-ag37-il-1000000,1000000.0,0.033212,0.022,0.077488,0.265,1.5161,12.25,0.10641127445795875
ag37-il,xf-ag37-il-1000000-n5,1000000.0,0.033212,0.022,0.077488,0.265,1.5793,13.5,0.10733730092988815
ag37-il,xf-ag37-il-200000,200000.0,0.033212,0.022,0.077488,0.265,1.2355,9.75,0.10451695399259651
ag37-il,xf-ag37-il-200000-n5,200000.0,0.033212,0.022,0.077488,0.265,1.2807,10.5,0.10266472183335748
ag37-il,xf-ag37-il-50000,50000.0,0.033212,0.022,0.077488,0.265,1.1106,8.0,0.1025001611558766
ag37-il,xf-ag37-il-50000-n5,50000.0,0.033212,0.022,0.077488,0.265,1.1345,9.25,0.10070943860823017
ag37-il,xf-ag37-il-500000,500000.0,0.033212,0.022,0.077488,0.265,1.3575,10.75,0.10479837123215234
ag37-il,xf-ag37-il-500000-n5,500000.0,0.033212,0.022,0.077488,0.265,1.4444,12.5,0.10489135477830584
ag38-il,xf-ag38-il-100000,100000.0,0.06861500000000001,0.367,0.070467,0.277,1.1258,8.75,0.09870408446790778
ag38-il,xf-ag38-il-100000-n5,100000.0,0.06861500000000001,0.367,0.070467,0.277,1.1776,9.5,0.10364674472554303
ag38-il,xf-ag38-il-1000000,1000000.0,0.06861500000000001,0.367,0.070467,0.277,1.5024,13.25,0.10691878862936134
ag38-il,xf-ag38-il-1000000-n5,1000000.0,0.06861500000000001,0.367,0.070467,0.277,1.5922,13.75,0.10748579587519834
ag38-il,xf-ag38-il-200000,200000.0,0.06861500000000001,0.367,0.070467,0.277,1.198,9.25,0.10546058170280281
ag38-il,xf-ag38-il-200000-n5,200000.0,0.06861500000000001,0.367,0.070467,0.277,1.2662,10.5,0.1047686515071391
ag38-il,xf-ag38-il-50000,50000.0,0.06861500000000001,0.367,0.070467,0.277,1.0593,7.75,0.1041267587437325
ag38-il,xf-ag38-il-50000-n5,50000.0,0.06861500000000001,0.367,0.070467,0.277,1.1116,9.0,0.10140249603384455
ag38-il,xf-ag38-il-500000,500000.0,0.06861500000000001,0.367,0.070467,0.277,1.341,11.0,0.10688658111416062
ag38-il,xf-ag38-il-500000-n5,500000.0,0.06861500000000001,0.367,0.070467,0.277,1.4297,12.0,0.1054769522484219
ag44ct02r-il,xf-ag44ct02r-il-100000,100000.0,0.072602,0.274,0.055332,0.261,1.1434,10.25,0.10748725542041249
ag44ct02r-il,xf-ag44ct02r-il-100000-n5,100000.0,0.072602,0.274,0.055332,0.261,1.1649,10.75,0.10594469464961276
ag44ct02r-il,xf-ag44ct02r-il-1000000,1000000.0,0.072602,0.274,0.055332,0.261,1.4174,12.75,0.1087723759807656
ag44ct02r-il,xf-ag44ct02r-il-1000000-n5,1000000.0,0.072602,0.274,0.055332,0.261,1.5122,13.75,0.10828601669852375
ag44ct02r-il,xf-ag44ct02r-il-200000,200000.0,0.072602,0.274,0.055332,0.261,1.1865,10.75,0.10716349021681654
ag44ct02r-il,xf-ag44ct02r-il-200000-n5,200000.0,0.072602,0.274,0.055332,0.261,1.2344,11.25,0.10671066060488549
ag44ct02r-il,xf-ag44ct02r-il-50000,50000.0,0.072602,0.274,0.055332,0.261,1.0684,9.25,0.1069462628507919
ag44ct02r-il,xf-ag44ct02r-il-50000-n5,50000.0,0.072602,0.274,0.055332,0.261,1.0964,10.25,0.10494104706504495
ag44ct02r-il,xf-ag44ct02r-il-500000,500000.0,0.072602,0.274,0.055332,0.261,1.2926,11.5,0.10806619477557146
ag44ct02r-il,xf-ag44ct02r-il-500000-n5,500000.0,0.072602,0.274,0.055332,0.261,1.3712,12.5,0.10758245599949531
ag455ct02r-il,xf-ag455ct02r-il-100000,100000.0,0.056333999999999995,0.415,0.050206,0.264,1.0984,9.75,0.10597493417325536
ag455ct02r-il,xf-ag455ct02r-il-100000-n5,100000.0,0.056333999999999995,0.415,0.050206,0.264,1.1416,10.5,0.10568632469592809
ag455ct02r-il,xf-ag455ct02r-il-1000000,1000000.0,0.056333999999999995,0.415,0.050206,0.264,1.4243,12.75,0.10930589442255036
ag455ct02r-il,xf-ag455ct02r-il-1000000-n5,1000000.0,0.056333999999999995,0.415,0.050206,0.264,1.5176,13.75,0.10906207973876406
ag455ct02r-il,xf-ag455ct02r-il-200000,200000.0,0.056333999999999995,0.415,0.050206,0.264,1.1522,10.25,0.10694441036488632
ag455ct02r-il,xf-ag455ct02r-il-200000-n5,200000.0,0.056333999999999995,0.415,0.050206,0.264,1.2214,11.0,0.1069668482625939
ag455ct02r-il,xf-ag455ct02r-il-50000,50000.0,0.056333999999999995,0.415,0.050206,0.264,1.0079,8.5,0.10378688524590167
ag455ct02r-il,xf-ag455ct02r-il-50000-n5,50000.0,0.056333999999999995,0.415,0.050206,0.264,1.0689,10.0,0.10414326811210997
ag455ct02r-il,xf-ag455ct02r-il-500000,500000.0,0.056333999999999995,0.415,0.050206,0.264,1.267,11.0,0.10809405395428963
ag455ct02r-il,xf-ag455ct02r-il-500000-n5,500000.0,0.056333999999999995,0.415,0.050206,0.264,1.3694,12.5,0.10827711158245583
ag45c03-il,xf-ag45c03-il-100000,100000.0,0.067,0.317,0.058939,0.29,1.1479,11.0,0.10925770491803281
ag45c03-il,xf-ag45c03-il-100000-n5,100000.0,0.067,0.317,0.058939,0.29,1.1753,11.75,0.10774170280274986
ag45c03-il,xf-ag45c03-il-1000000,1000000.0,0.067,0.317,0.058939,0.29,1.4504,13.75,0.11024385546588417
ag45c03-il,xf-ag45c03-il-1000000-n5,1000000.0,0.067,0.317,0.058939,0.29,1.5333,14.75,0.11034698320940813
ag45c03-il,xf-ag45c03-il-200000,200000.0,0.067,0.317,0.058939,0.29,1.1974,11.5,0.10873694042275647
ag45c03-il,xf-ag45c03-il-200000-n5,200000.0,0.067,0.317,0.058939,0.29,1.2497,12.25,0.1084018574774172
ag45c03-il,xf-ag45c03-il-50000,50000.0,0.067,0.317,0.058939,0.29,1.058,9.75,0.11034184572686212
ag45c03-il,xf-ag45c03-il-50000-n5,50000.0,0.067,0.317,0.058939,0.29,1.1024,11.0,0.10707416181914335
ag45c03-il,xf-ag45c03-il-500000,500000.0,0.067,0.317,0.058939,0.29,1.2977,12.0,0.10944164407767351
ag45c03-il,xf-ag45c03-il-500000-n5,500000.0,0.067,0.317,0.058939,0.29,1.3909,13.25,0.10949752553358004
ag45ct02r-il,xf-ag45ct02r-il-100000,100000.0,0.029982,0.697,0.052567,0.263,1.111,10.0,0.1065711475409836
ag45ct02r-il,xf-ag45ct02r-il-100000-n5,100000.0,0.029982,0.697,0.052567,0.263,1.1442,10.5,0.1054552511898467
ag45ct02r-il,xf-ag45ct02r-il-1000000,1000000.0,0.029982,0.697,0.052567,0.263,1.4006,12.75,0.10892905341089372
ag45ct02r-il,xf-ag45ct02r-il-1000000-n5,1000000.0,0.029982,0.697,0.052567,0.263,1.4994,13.75,0.10871716552088845
ag45ct02r-il,xf-ag45ct02r-il-200000,200000.0,0.029982,0.697,0.052567,0.263,1.1573,10.25,0.1066660379093939
ag45ct02r-il,xf-ag45ct02r-il-200000-n5,200000.0,0.029982,0.697,0.052567,0.263,1.2183,11.25,0.10653458941570092
ag45ct02r-il,xf-ag45ct02r-il-50000,50000.0,0.029982,0.697,0.052567,0.263,1.0354,9.0,0.10557842411422531
ag45ct02r-il,xf-ag45ct02r-il-50000-n5,50000.0,0.029982,0.697,0.052567,0.263,1.0802,10.25,0.10417471537871169
ag45ct02r-il,xf-ag45ct02r-il-500000,500000.0,0.029982,0.697,0.052567,0.263,1.2679,11.25,0.1078440613432047
ag45ct02r-il,xf-ag45ct02r-il-500000-n5,500000.0,0.029982,0.697,0.052567,0.263,1.3589,12.25,0.10792231251950961
ag46c03-il,xf-ag46c03-il-100000,100000.0,0.059795,0.275,0.051065,0.344,1.0468,10.25,0.10826916975145427
ag46c03-il,xf-ag46c03-il-100000-n5,100000.0,0.059795,0.275,0.051065,0.344,1.1035,11.0,0.10689906448786948
ag46c03-il,xf-ag46c03-il-1000000,1000000.0,0.059795,0.275,0.051065,0.344,1.3832,13.25,0.10927286376345326
ag46c03-il,xf-ag46c03-il-1000000-n5,1000000.0,0.059795,0.275,0.051065,0.344,1.4893,14.5,0.10969476326646434
ag46c03-il,xf-ag46c03-il-200000,200000.0,0.059795,0.275,0.051065,0.344,1.1005,10.5,0.10668964569011112
ag46c03-il,xf-ag46c03-il-200000-n5,200000.0,0.059795,0.275,0.051065,0.344,1.1844,11.75,0.10775987308302487
ag46c03-il,xf-ag46c03-il-50000,50000.0,0.059795,0.275,0.051065,0.344,0.9584,9.0,0.1074377266803432
ag46c03-il,xf-ag46c03-il-50000-n5,50000.0,0.059795,0.275,0.051065,0.344,1.03,10.25,0.1061437334743522
ag46c03-il,xf-ag46c03-il-500000,500000.0,0.059795,0.275,0.051065,0.344,1.212,12.0,0.10781865927397347
ag46c03-il,xf-ag46c03-il-500000-n5,500000.0,0.059795,0.275,0.051065,0.344,1.3391,13.25,0.1088148704389212
ag46ct02r-il,xf-ag46ct02r-il-100000,100000.0,0.054156,0.4,0.046788,0.262,1.0306,9.0,0.10424211528291909
ag46ct02r-il,xf-ag46ct02r-il-100000-n5,100000.0,0.054156,0.4,0.046788,0.262,1.101,10.0,0.10502970730663551
ag46ct02r-il,xf-ag46ct02r-il-1000000,1000000.0,0.054156,0.4,0.046788,0.262,1.3794,12.75,0.10883816911529164
ag46ct02r-il,xf-ag46ct02r-il-1000000-n5,1000000.0,0.054156,0.4,0.046788,0.262,1.4872,13.75,0.10882695431580293
ag46ct02r-il,xf-ag46ct02r-il-200000,200000.0,0.054156,0.4,0.046788,0.262,1.1019,9.75,0.106043320994183
ag46ct02r-il,xf-ag46ct02r-il-200000-n5,200000.0,0.054156,0.4,0.046788,0.262,1.1848,10.75,0.10659496834929391
ag46ct02r-il,xf-ag46ct02r-il-50000,50000.0,0.054156,0.4,0.046788,0.262,0.962,8.25,0.10689771843401606
ag46ct02r-il,xf-ag46ct02r-il-50000-n5,50000.0,0.054156,0.4,0.046788,0.262,1.0347,9.5,0.10314430460074038
ag46ct02r-il,xf-ag46ct02r-il-500000,500000.0,0.054156,0.4,0.046788,0.262,1.2259,10.75,0.10763955173809416
ag46ct02r-il,xf-ag46ct02r-il-500000-n5,500000.0,0.054156,0.4,0.046788,0.262,1.3396,12.25,0.10809798391871091
ag47c03-il,xf-ag47c03-il-100000,100000.0,0.039165,0.485,0.042897,0.307,0.9102,8.75,0.10363556064376307
ag47c03-il,xf-ag47c03-il-100000-n5,100000.0,0.039165,0.485,0.042897,0.307,0.9744,9.75,0.10555407720782652
ag47c03-il,xf-ag47c03-il-1000000,1000000.0,0.039165,0.485,0.042897,0.307,1.283,12.75,0.10788297742947213
ag47c03-il,xf-ag47c03-il-1000000-n5,1000000.0,0.039165,0.485,0.042897,0.307,1.431,14.25,0.10926841211531048
ag47c03-il,xf-ag47c03-il-200000,200000.0,0.039165,0.485,0.042897,0.307,0.9685,9.25,0.10550722369116876
ag47c03-il,xf-ag47c03-il-200000-n5,200000.0,0.039165,0.485,0.042897,0.307,1.0673,10.75,0.10697513437571075
ag47c03-il,xf-ag47c03-il-50000,50000.0,0.039165,0.485,0.042897,0.307,0.8744,8.5,0.10696790708061167
ag47c03-il,xf-ag47c03-il-50000-n5,50000.0,0.039165,0.485,0.042897,0.307,0.9244,9.25,0.10404918032786885
ag47c03-il,xf-ag47c03-il-500000,500000.0,0.039165,0.485,0.042897,0.307,1.1198,11.25,0.10782083553675308
ag47c03-il,xf-ag47c03-il-500000-n5,500000.0,0.039165,0.485,0.042897,0.307,1.262,12.75,0.10835253305129562
ag47ct02r-il,xf-ag47ct02r-il-100000,100000.0,0.033354,0.558,0.037525,0.266,0.9187,8.0,0.10650435786435788
ag47ct02r-il,xf-ag47ct02r-il-100000-n5,100000.0,0.033354,0.558,0.037525,0.266,0.9769,8.75,0.10109647805393969
ag47ct02r-il,xf-ag47ct02r-il-1000000,1000000.0,0.033354,0.558,0.037525,0.266,1.2819,12.0,0.10808650009651787
ag47ct02r-il,xf-ag47ct02r-il-1000000-n5,1000000.0,0.033354,0.558,0.037525,0.266,1.4318,13.5,0.10851651292208005
ag47ct02r-il,xf-ag47ct02r-il-200000,200000.0,0.033354,0.558,0.037525,0.266,0.9629,8.25,0.10316554061952077
ag47ct02r-il,xf-ag47ct02r-il-200000-n5,200000.0,0.033354,0.558,0.037525,0.266,1.0703,9.75,0.10499593865679535
ag47ct02r-il,xf-ag47ct02r-il-50000,50000.0,0.033354,0.558,0.037525,0.266,0.873,7.5,0.10788045522839138
ag47ct02r-il,xf-ag47ct02r-il-50000-n5,50000.0,0.033354,0.558,0.037525,0.266,0.9264,8.5,0.10167481005260083
ag47ct02r-il,xf-ag47ct02r-il-500000,500000.0,0.033354,0.558,0.037525,0.266,1.0876,9.75,0.10609927022739295
ag47ct02r-il,xf-ag47ct02r-il-500000-n5,500000.0,0.033354,0.558,0.037525,0.266,1.2662,11.75,0.10753392720541054
ah21-7-il,xf-ah21-7-il-100000,100000.0,0.0890966,0.302,0.0657269,0.397,1.1189,9.5,0.12151318878900054
ah21-7-il,xf-ah21-7-il-100000-n5,100000.0,0.0890966,0.302,0.0657269,0.397,1.1763,10.75,0.11288387096774198
ah21-7-il,xf-ah21-7-il-1000000,1000000.0,0.0890966,0.302,0.0657269,0.397,1.4858,15.0,0.09802024325753571
ah21-7-il,xf-ah21-7-il-1000000-n5,1000000.0,0.0890966,0.302,0.0657269,0.397,1.5508,15.75,0.09614519301956631
ah21-7-il,xf-ah21-7-il-200000,200000.0,0.0890966,0.302,0.0657269,0.397,1.1902,10.5,0.11951674246430462
ah21-7-il,xf-ah21-7-il-200000-n5,200000.0,0.0890966,0.302,0.0657269,0.397,1.2463,12.25,0.1043758011634056
ah21-7-il,xf-ah21-7-il-50000,50000.0,0.0890966,0.302,0.0657269,0.397,1.0602,8.75,0.11542796404019039
ah21-7-il,xf-ah21-7-il-50000-n5,50000.0,0.0890966,0.302,0.0657269,0.397,1.0942,10.0,0.11420922263352723
ah21-7-il,xf-ah21-7-il-500000,500000.0,0.0890966,0.302,0.0657269,0.397,1.3246,12.5,0.10414654680063459
ah21-7-il,xf-ah21-7-il-500000-n5,500000.0,0.0890966,0.302,0.0657269,0.397,1.4239,14.5,0.09788581702802752
ah21-9-il,xf-ah21-9-il-100000,100000.0,0.0694748,0.302,0.0512518,0.397,0.9498,7.75,0.1114884637251267
ah21-9-il,xf-ah21-9-il-100000-n5,100000.0,0.0694748,0.302,0.0512518,0.397,0.9968,8.75,0.10868359598096249
ah21-9-il,xf-ah21-9-il-1000000,1000000.0,0.0694748,0.302,0.0512518,0.397,1.292,11.25,0.10247786356425176
ah21-9-il,xf-ah21-9-il-1000000-n5,1000000.0,0.0694748,0.302,0.0512518,0.397,1.4199,13.0,0.10031380222104705
ah21-9-il,xf-ah21-9-il-200000,200000.0,0.0694748,0.302,0.0512518,0.397,0.9891,8.25,0.1214124337716791
ah21-9-il,xf-ah21-9-il-200000-n5,200000.0,0.0694748,0.302,0.0512518,0.397,1.077,9.5,0.10646328926493923
ah21-9-il,xf-ah21-9-il-50000,50000.0,0.0694748,0.302,0.0512518,0.397,0.9302,8.0,0.11270421955403091
ah21-9-il,xf-ah21-9-il-50000-n5,50000.0,0.0694748,0.302,0.0512518,0.397,0.9561,8.5,0.10562538339502912
ah21-9-il,xf-ah21-9-il-500000,500000.0,0.0694748,0.302,0.0512518,0.397,1.0994,9.0,0.10576822845055528
ah21-9-il,xf-ah21-9-il-500000-n5,500000.0,0.0694748,0.302,0.0512518,0.397,1.2792,11.5,0.10202845055526177
ah63k127-il,xf-ah63k127-il-100000,100000.0,0.12707,0.402,0.03765,0.435,1.2501,12.5,0.09669724859141038
ah63k127-il,xf-ah63k127-il-100000-n5,100000.0,0.12707,0.402,0.03765,0.435,1.1744,14.0,0.0852755997915422
ah63k127-il,xf-ah63k127-il-1000000,1000000.0,0.12707,0.402,0.03765,0.435,1.3316,15.0,0.09207972501322054
ah63k127-il,xf-ah63k127-il-1000000-n5,1000000.0,0.12707,0.402,0.03765,0.435,1.4076,16.0,0.08993236166042862
ah63k127-il,xf-ah63k127-il-200000,200000.0,0.12707,0.402,0.03765,0.435,1.2359,13.25,0.09265611845584346
ah63k127-il,xf-ah63k127-il-200000-n5,200000.0,0.12707,0.402,0.03765,0.435,1.2169,14.75,0.08966459921114663
ah63k127-il,xf-ah63k127-il-50000,50000.0,0.12707,0.402,0.03765,0.435,1.2755,11.75,0.09010924903005195
ah63k127-il,xf-ah63k127-il-50000-n5,50000.0,0.12707,0.402,0.03765,0.435,1.126,13.75,0.07901992596509784
ah63k127-il,xf-ah63k127-il-500000,500000.0,0.12707,0.402,0.03765,0.435,1.2639,14.25,0.09131531725129659
ah63k127-il,xf-ah63k127-il-500000-n5,500000.0,0.12707,0.402,0.03765,0.435,1.3107,15.0,0.08907259650978316
ah6407-il,xf-ah6407-il-100000,100000.0,0.06849999999999999,0.2,16.0,16.0,1.5376,11.25,0.1286466206688697
ah6407-il,xf-ah6407-il-100000-n5,100000.0,0.06849999999999999,0.2,16.0,16.0,1.4504,9.5,0.10782839257252945
ah6407-il,xf-ah6407-il-1000000,1000000.0,0.06849999999999999,0.2,16.0,16.0,1.6503,11.0,0.10435737883771479
ah6407-il,xf-ah6407-il-1000000-n5,1000000.0,0.06849999999999999,0.2,16.0,16.0,1.7449,13.0,0.10462511259232567
ah6407-il,xf-ah6407-il-200000,200000.0,0.06849999999999999,0.2,16.0,16.0,1.5236,11.5,0.11190640616134245
ah6407-il,xf-ah6407-il-200000-n5,200000.0,0.06849999999999999,0.2,16.0,16.0,1.4934,11.0,0.10065977789529351
ah6407-il,xf-ah6407-il-50000,50000.0,0.06849999999999999,0.2,16.0,16.0,1.485,10.75,0.13308782779946784
ah6407-il,xf-ah6407-il-50000-n5,50000.0,0.06849999999999999,0.2,16.0,16.0,1.4185,8.25,0.12147636201520727
ah6407-il,xf-ah6407-il-500000,500000.0,0.06849999999999999,0.2,16.0,16.0,1.5611,12.25,0.10304192122280588
ah6407-il,xf-ah6407-il-500000-n5,500000.0,0.06849999999999999,0.2,16.0,16.0,1.6134,12.0,0.10149159125245405
ah7476-il,xf-ah7476-il-100000,100000.0,0.059,0.2,16.0,16.0,1.618,10.75,0.14090577890720307
ah7476-il,xf-ah7476-il-100000-n5,100000.0,0.059,0.2,16.0,16.0,1.5398,10.25,0.11780180698286133
ah7476-il,xf-ah7476-il-1000000,1000000.0,0.059,0.2,16.0,16.0,1.75,12.0,0.1023979955012973
ah7476-il,xf-ah7476-il-1000000-n5,1000000.0,0.059,0.2,16.0,16.0,1.8424,13.75,0.10109848786164641
ah7476-il,xf-ah7476-il-200000,200000.0,0.059,0.2,16.0,16.0,1.6263,11.0,0.12263585963137028
ah7476-il,xf-ah7476-il-200000-n5,200000.0,0.059,0.2,16.0,16.0,1.5923,11.5,0.10524207316247465
ah7476-il,xf-ah7476-il-50000,50000.0,0.059,0.2,16.0,16.0,1.5981,10.25,0.1451001594391747
ah7476-il,xf-ah7476-il-50000-n5,50000.0,0.059,0.2,16.0,16.0,1.4597,9.25,0.13027329545685604
ah7476-il,xf-ah7476-il-500000,500000.0,0.059,0.2,16.0,16.0,1.6596,12.0,0.1053482247059852
ah7476-il,xf-ah7476-il-500000-n5,500000.0,0.059,0.2,16.0,16.0,1.7073,12.5,0.10007121575147261
ah79100a-il,xf-ah79100a-il-100000,100000.0,0.1,0.279,49.0,49.0,1.3759,11.0,0.11875913273400318
ah79100a-il,xf-ah79100a-il-100000-n5,100000.0,0.1,0.279,49.0,49.0,1.3189,12.5,0.10237002644103647
ah79100a-il,xf-ah79100a-il-1000000,1000000.0,0.1,0.279,49.0,49.0,1.5114,13.75,0.1019898628897642
ah79100a-il,xf-ah79100a-il-1000000-n5,1000000.0,0.1,0.279,49.0,49.0,1.601,15.25,0.10248314716914479
ah79100a-il,xf-ah79100a-il-200000,200000.0,0.1,0.279,49.0,49.0,1.3944,11.75,0.10269542041248023
ah79100a-il,xf-ah79100a-il-200000-n5,200000.0,0.1,0.279,49.0,49.0,1.3718,13.0,0.09834748984476006
ah79100a-il,xf-ah79100a-il-50000,50000.0,0.1,0.279,49.0,49.0,1.3341,10.5,0.12399217345319938
ah79100a-il,xf-ah79100a-il-50000-n5,50000.0,0.1,0.279,49.0,49.0,1.2534,12.25,0.1109042411422528
ah79100a-il,xf-ah79100a-il-500000,500000.0,0.1,0.279,49.0,49.0,1.4359,13.0,0.09954851401374937
ah79100a-il,xf-ah79100a-il-500000-n5,500000.0,0.1,0.279,49.0,49.0,1.4812,13.5,0.10010148434548385
ah79100b-il,xf-ah79100b-il-100000,100000.0,0.10037,0.309,49.0,49.0,1.6604,9.0,0.13050678983066477
ah79100b-il,xf-ah79100b-il-100000-n5,100000.0,0.10037,0.309,49.0,49.0,1.5867,8.75,0.10166127974616604
ah79100b-il,xf-ah79100b-il-1000000,1000000.0,0.10037,0.309,49.0,49.0,1.7706,14.0,0.09636830798293565
ah79100b-il,xf-ah79100b-il-1000000-n5,1000000.0,0.10037,0.309,49.0,49.0,1.8237,15.25,0.09483764742256554
ah79100b-il,xf-ah79100b-il-200000,200000.0,0.10037,0.309,49.0,49.0,1.6419,8.5,0.09913152660551959
ah79100b-il,xf-ah79100b-il-200000-n5,200000.0,0.10037,0.309,49.0,49.0,1.5938,11.75,0.0943467191007068
ah79100b-il,xf-ah79100b-il-50000,50000.0,0.10037,0.309,49.0,49.0,1.6351,13.0,0.12426502545220236
ah79100b-il,xf-ah79100b-il-50000-n5,50000.0,0.10037,0.309,49.0,49.0,1.5025,10.25,0.10961732871895974
ah79100b-il,xf-ah79100b-il-500000,500000.0,0.10037,0.309,49.0,49.0,1.6704,13.25,0.09524334214701215
ah79100b-il,xf-ah79100b-il-500000-n5,500000.0,0.10037,0.309,49.0,49.0,1.7106,14.0,0.09298395876550135
ah79100c-il,xf-ah79100c-il-100000,100000.0,0.09943,0.309,49.0,49.0,1.5809,9.0,0.1356254464079986
ah79100c-il,xf-ah79100c-il-100000-n5,100000.0,0.09943,0.309,49.0,49.0,1.5108,9.25,0.10622205203762768
ah79100c-il,xf-ah79100c-il-1000000,1000000.0,0.09943,0.309,49.0,49.0,1.6567,13.0,0.08317007180525322
ah79100c-il,xf-ah79100c-il-1000000-n5,1000000.0,0.09943,0.309,49.0,49.0,1.7134,15.25,0.08211237349361715
ah79100c-il,xf-ah79100c-il-200000,200000.0,0.09943,0.309,49.0,49.0,1.602,15.75,0.1109427503734214
ah79100c-il,xf-ah79100c-il-200000-n5,200000.0,0.09943,0.309,49.0,49.0,1.5215,13.0,0.0922483266626618
ah79100c-il,xf-ah79100c-il-50000,50000.0,0.09943,0.309,49.0,49.0,1.5646,11.0,0.12332266845098695
ah79100c-il,xf-ah79100c-il-50000-n5,50000.0,0.09943,0.309,49.0,49.0,1.4708,11.0,0.1093461550724013
ah79100c-il,xf-ah79100c-il-500000,500000.0,0.09943,0.309,49.0,49.0,1.6089,17.0,0.08537463775780009
ah79100c-il,xf-ah79100c-il-500000-n5,500000.0,0.09943,0.309,49.0,49.0,1.6184,14.5,0.08216856689582232
ah79k132-il,xf-ah79k132-il-100000,100000.0,0.132,0.402,0.0368,0.402,1.181,14.0,0.10017924291707409
ah79k132-il,xf-ah79k132-il-100000-n5,100000.0,0.132,0.402,0.0368,0.402,1.1148,9.75,0.08623077926222403
ah79k132-il,xf-ah79k132-il-1000000,1000000.0,0.132,0.402,0.0368,0.402,1.2622,15.0,0.0912013394211838
ah79k132-il,xf-ah79k132-il-1000000-n5,1000000.0,0.132,0.402,0.0368,0.402,1.3331,15.0,0.08797896853098032
ah79k132-il,xf-ah79k132-il-200000,200000.0,0.132,0.402,0.0368,0.402,1.1816,14.5,0.09671940772078266
ah79k132-il,xf-ah79k132-il-200000-n5,200000.0,0.132,0.402,0.0368,0.402,1.1413,15.75,0.09366707562136442
ah79k132-il,xf-ah79k132-il-50000,50000.0,0.132,0.402,0.0368,0.402,1.1684,13.5,0.087559075948199
ah79k132-il,xf-ah79k132-il-50000-n5,50000.0,0.132,0.402,0.0368,0.402,1.0597,11.5,0.07449583207057796
ah79k132-il,xf-ah79k132-il-500000,500000.0,0.132,0.402,0.0368,0.402,1.2043,15.75,0.09437319936541512
ah79k132-il,xf-ah79k132-il-500000-n5,500000.0,0.132,0.402,0.0368,0.402,1.2234,15.0,0.08818525345622118
ah79k135-il,xf-ah79k135-il-100000,100000.0,0.13487,0.402,0.030525000000000004,0.402,1.1674,13.25,0.09626215434420415
ah79k135-il,xf-ah79k135-il-100000-n5,100000.0,0.13487,0.402,0.030525000000000004,0.402,1.083,15.0,0.08759417634027472
ah79k135-il,xf-ah79k135-il-1000000,1000000.0,0.13487,0.402,0.030525000000000004,0.402,1.2286,15.5,0.08974593336858804
ah79k135-il,xf-ah79k135-il-1000000-n5,1000000.0,0.13487,0.402,0.030525000000000004,0.402,1.2708,15.5,0.08699900631690437
ah79k135-il,xf-ah79k135-il-200000,200000.0,0.13487,0.402,0.030525000000000004,0.402,1.176,13.75,0.09478240084611321
ah79k135-il,xf-ah79k135-il-200000-n5,200000.0,0.13487,0.402,0.030525000000000004,0.402,1.1285,15.25,0.09056541512427288
ah79k135-il,xf-ah79k135-il-50000,50000.0,0.13487,0.402,0.030525000000000004,0.402,1.1607,13.0,0.08916738025175233
ah79k135-il,xf-ah79k135-il-50000-n5,50000.0,0.13487,0.402,0.030525000000000004,0.402,1.0039,15.0,0.0755163737614745
ah79k135-il,xf-ah79k135-il-500000,500000.0,0.13487,0.402,0.030525000000000004,0.402,1.2081,14.75,0.09060404019037549
ah79k135-il,xf-ah79k135-il-500000-n5,500000.0,0.13487,0.402,0.030525000000000004,0.402,1.1821,16.0,0.0870889264939186
ah79k143-il,xf-ah79k143-il-100000,100000.0,0.14274,0.402,0.02868,0.402,1.1507,13.0,0.09097027986637231
ah79k143-il,xf-ah79k143-il-100000-n5,100000.0,0.14274,0.402,0.02868,0.402,1.0453,14.75,0.08215756623801236
ah79k143-il,xf-ah79k143-il-1000000,1000000.0,0.14274,0.402,0.02868,0.402,1.2404,17.5,0.08116226082384155
ah79k143-il,xf-ah79k143-il-1000000-n5,1000000.0,0.14274,0.402,0.02868,0.402,1.2859,17.5,0.07895749560239053
ah79k143-il,xf-ah79k143-il-200000,200000.0,0.14274,0.402,0.02868,0.402,1.1255,14.0,0.09560575356953996
ah79k143-il,xf-ah79k143-il-200000-n5,200000.0,0.14274,0.402,0.02868,0.402,1.0916,16.0,0.0835618026334155
ah79k143-il,xf-ah79k143-il-50000,50000.0,0.14274,0.402,0.02868,0.402,1.097,12.5,0.07655896351136963
